id,title,Service ID,HTML
15100,Service 717: Environmental Inspection Services,717,"<p><em>For your reference, the Fiscal 2019 Actual, Fiscal 2020 Adopted, and Fiscal 2021 Current Level of Service (CLS) expenditure and position information have been populated below.</em></p><h4><strong>Fiscal 2019 Actual</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>2,745,210</td><td>0</td><td>2,745,210</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>29</td><td>0</td><td>29</td></tr></tbody></table><h4><strong>Fiscal 2020 Adopted Budget</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>3,115,769</td><td>32,882</td><td>3,148,651</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>29</td><td>0</td><td>29</td></tr></tbody></table><h4><strong>Fiscal 2021 Current Level of Service Budget</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>3,219,790</td><td>33,638</td><td>3,253,428</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>29</td><td>0</td><td>29</td></tr></tbody></table>"
13704,Service 718: Chronic Disease Prevention,718,"<p><em>For your reference, the Fiscal 2019 Actual, Fiscal 2020 Adopted, and Fiscal 2021 Current Level of Service (CLS) expenditure and position information have been populated below.</em></p><h4><strong>Fiscal 2019 Actual</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>420,862</td><td>542,424</td><td>963,286</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>2</td><td>5</td><td>7</td></tr></tbody></table><h4><strong>Fiscal 2020 Adopted Budget</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>411,013</td><td>696,904</td><td>1,107,917</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>4</td><td>4</td><td>8</td></tr></tbody></table><h4><strong>Fiscal 2021 Current Level of Service Budget</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>446,395</td><td>694,014</td><td>1,140,409</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>4</td><td>4</td><td>8</td></tr></tbody></table>"
14960,Service 720: HIV Treatment Services for the Uninsured,720,"<p><em>For your reference, the Fiscal 2019 Actual, Fiscal 2020 Adopted, and Fiscal 2021 Current Level of Service (CLS) expenditure and position information have been populated below.</em></p><h4><strong>Fiscal 2019 Actual</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>1,248,229</td><td>38,589,793</td><td>39,838,022</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>8</td><td>78</td><td>86</td></tr></tbody></table><h4><strong>Fiscal 2020 Adopted Budget</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>1,271,654</td><td>49,453,265</td><td>50,724,919</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>8</td><td>88</td><td>96</td></tr></tbody></table><h4><strong>Fiscal 2021 Current Level of Service Budget</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>1,299,684</td><td>52,289,056</td><td>53,588,740</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>8</td><td>105</td><td>113</td></tr></tbody></table>"
14961,Service 721: Senior Centers,721,"<p><em>For your reference, the Fiscal 2019 Actual, Fiscal 2020 Adopted, and Fiscal 2021 Current Level of Service (CLS) expenditure and position information have been populated below.</em></p><h4><strong>Fiscal 2019 Actual</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>597,695</td><td>1,450,525</td><td>2,048,220</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>2</td><td>18</td><td>20</td></tr></tbody></table><h4><strong>Fiscal 2020 Adopted Budget</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>867,621</td><td>2,152,405</td><td>3,020,026</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>2</td><td>14</td><td>16</td></tr></tbody></table><h4><strong>Fiscal 2021 Current Level of Service Budget</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>857,651</td><td>2,224,521</td><td>3,082,172</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>2</td><td>14</td><td>16</td></tr></tbody></table>"
14962,Service 722: CARE Administration,722,"<p><em>For your reference, the Fiscal 2019 Actual, Fiscal 2020 Adopted, and Fiscal 2021 Current Level of Service (CLS) expenditure and position information have been populated below.</em></p><h4><strong>Fiscal 2019 Actual</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>1,151,539</td><td>241,827</td><td>1,393,366</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>2</td><td>2</td><td>4</td></tr></tbody></table><h4><strong>Fiscal 2020 Adopted Budget</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>551,834</td><td>236,795</td><td>788,629</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>0</td><td>2</td><td>2</td></tr></tbody></table><h4><strong>Fiscal 2021 Current Level of Service Budget</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>644,808</td><td>245,017</td><td>889,825</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>0</td><td>2</td><td>2</td></tr></tbody></table>"
13708,Service 723: Advocacy for Seniors,723,"<p><em>For your reference, the Fiscal 2019 Actual, Fiscal 2020 Adopted, and Fiscal 2021 Current Level of Service (CLS) expenditure and position information have been populated below.</em></p><h4><strong>Fiscal 2019 Actual</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>63,763</td><td>2,008,058</td><td>2,071,821</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>0</td><td>13</td><td>13</td></tr></tbody></table><h4><strong>Fiscal 2020 Adopted Budget</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>107,410</td><td>737,828</td><td>845,238</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>0</td><td>9</td><td>9</td></tr></tbody></table><h4><strong>Fiscal 2021 Current Level of Service Budget</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>93,673</td><td>764,624</td><td>858,297</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>0</td><td>9</td><td>9</td></tr></tbody></table>"
13709,Service 724:  	Direct Care and Support Planning,724,"<p><em>For your reference, the Fiscal 2019 Actual, Fiscal 2020 Adopted, and Fiscal 2021 Current Level of Service (CLS) expenditure and position information have been populated below.</em></p><h4><strong>Fiscal 2019 Actual</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>0</td><td>1,174,101</td><td>1,174,101</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>0</td><td>24</td><td>24</td></tr></tbody></table><h4><strong>Fiscal 2020 Adopted Budget</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>0</td><td>2,632,742</td><td>2,632,742</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>0</td><td>15</td><td>15</td></tr></tbody></table><h4><strong>Fiscal 2021 Current Level of Service Budget</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>0</td><td>2,619,236</td><td>2,619,236</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>0</td><td>15</td><td>15</td></tr></tbody></table>"
23822,Service 725: Community Services for Seniors,725,"<p><em>For your reference, the Fiscal 2019 Actual, Fiscal 2020 Adopted, and Fiscal 2021 Current Level of Service (CLS) expenditure and position information have been populated below.</em></p><h4><strong>Fiscal 2019 Actual</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>-54,696</td><td>3,576,535</td><td>3,521,839</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>0</td><td>5</td><td>5</td></tr></tbody></table><h4><strong>Fiscal 2020 Adopted Budget</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>195,486</td><td>4,634,144</td><td>4,829,630</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>0</td><td>10</td><td>10</td></tr></tbody></table><h4><strong>Fiscal 2021 Current Level of Service Budget</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>198,986</td><td>4,738,778</td><td>4,937,764</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>0</td><td>10</td><td>10</td></tr></tbody></table>"
14946,Service 726: General Services Administration,726,"<p><em>For your reference, the Fiscal 2019 Actual, Fiscal 2020 Adopted, and Fiscal 2021 Current Level of Service (CLS) expenditure and position information have been populated below.</em></p><h4><strong>Fiscal 2019 Actual</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>614,730</td><td>0</td><td>614,730</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>24</td><td>0</td><td>24</td></tr></tbody></table><h4><strong>Fiscal 2020 Adopted Budget</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>633,055</td><td>0</td><td>633,055</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>26</td><td>0</td><td>26</td></tr></tbody></table><h4><strong>Fiscal 2021 Current Level of Service Budget</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>723,351</td><td>0</td><td>723,351</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>27</td><td>0</td><td>27</td></tr></tbody></table>"
13689,Service 727: Real Property Management,727,"<p><em>For your reference, the Fiscal 2019 Actual, Fiscal 2020 Adopted, and Fiscal 2021 Current Level of Service (CLS) expenditure and position information have been populated below.</em></p><h4><strong>Fiscal 2019 Actual</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>2,596,575</td><td>3,856</td><td>2,600,431</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>30</td><td>0</td><td>30</td></tr></tbody></table><h4><strong>Fiscal 2020 Adopted Budget</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>2,397,896</td><td>0</td><td>2,397,896</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>29</td><td>0</td><td>29</td></tr></tbody></table><h4><strong>Fiscal 2021 Current Level of Service Budget</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>2,483,014</td><td>0</td><td>2,483,014</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>29</td><td>0</td><td>29</td></tr></tbody></table>"
14948,Service 730: Public and Private Energy Performance,730,"<p><em>For your reference, the Fiscal 2019 Actual, Fiscal 2020 Adopted, and Fiscal 2021 Current Level of Service (CLS) expenditure and position information have been populated below.</em></p><h4><strong>Fiscal 2019 Actual</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>0</td><td>4,082,293</td><td>4,082,293</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>0</td><td>9</td><td>9</td></tr></tbody></table><h4><strong>Fiscal 2020 Adopted Budget</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>0</td><td>6,411,187</td><td>6,411,187</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>0</td><td>9</td><td>9</td></tr></tbody></table><h4><strong>Fiscal 2021 Current Level of Service Budget</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>0</td><td>4,122,217</td><td>4,122,217</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>0</td><td>0</td><td>0</td></tr></tbody></table>"
14949,Service 731: Facilities Management,731,"<p><em>For your reference, the Fiscal 2019 Actual, Fiscal 2020 Adopted, and Fiscal 2021 Current Level of Service (CLS) expenditure and position information have been populated below.</em></p><h4><strong>Fiscal 2019 Actual</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>6,596,058</td><td>25,693,618</td><td>32,289,676</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>3</td><td>89</td><td>92</td></tr></tbody></table><h4><strong>Fiscal 2020 Adopted Budget</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>7,321,838</td><td>30,860,470</td><td>38,182,308</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>3</td><td>96</td><td>99</td></tr></tbody></table><h4><strong>Fiscal 2021 Current Level of Service Budget</strong></h4><table><tbody><tr><td>&nbsp;</td><td><strong>General Fund</strong></td><td><strong>Other Funds</strong></td><td><strong>Total</strong></td></tr><tr><td><strong>Expenditures</strong></td><td>8,162,646</td><td>31,449,208</td><td>39,611,854</td></tr><tr><td><strong>Funded Full Time Positions</strong></td><td>3</td><td>95</td><td>98</td></tr></tbody></table>"
